sample_index,scene_id,mode,collision_probability,ego_step_mean,ego_step_max,ego_endpoint_disp,adv_step_mean,adv_step_max,adv_endpoint_disp
6,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5:scene-0870_ego_0_ctrl_[15]_0,unguided,0.24926675856113434,8360.912109375,31841.841796875,11828.74609375,7927.22216796875,30969.607421875,6946.1328125
6,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5:scene-0870_ego_0_ctrl_[15]_0,collision,0.5772721171379089,7087.2548828125,21573.693359375,12929.1904296875,6771.54736328125,25954.8984375,7437.07177734375
6,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5:scene-0870_ego_0_ctrl_[15]_0,no_collision,0.172135591506958,7417.5146484375,21642.896484375,9677.1103515625,7046.5205078125,24793.060546875,8145.298828125
7,/mnt/e/Project/datasets/trajectories/case2_p4_StrivePolicy_trajdata/data.hdf5:scene-0953_ego_0_ctrl_[2]_0,real,,0.9054153561592102,1.0667486190795898,45.4320068359375,1.2989407777786255,1.2989431619644165,64.94703674316406
7,/mnt/e/Project/datasets/trajectories/case2_p4_StrivePolicy_trajdata/data.hdf5:scene-0953_ego_0_ctrl_[2]_0,unguided,0.4172399342060089,5567.66845703125,23479.54296875,1440.42236328125,6402.63720703125,33984.53515625,5452.55615234375
7,/mnt/e/Project/datasets/trajectories/case2_p4_StrivePolicy_trajdata/data.hdf5:scene-0953_ego_0_ctrl_[2]_0,collision,0.513131856918335,5168.3359375,22071.818359375,1877.922607421875,5932.07275390625,33846.19921875,1833.0042724609375
7,/mnt/e/Project/datasets/trajectories/case2_p4_StrivePolicy_trajdata/data.hdf5:scene-0953_ego_0_ctrl_[2]_0,no_collision,0.16259175539016724,4710.8896484375,17295.23828125,811.501953125,5515.9912109375,29031.421875,2577.069580078125
8,/mnt/e/Project/datasets/trajectories/case3_StrivePolicy_trajdata/data.hdf5:scene-0032_ego_0_ctrl_[2]_0,real,,1.0421136617660522,1.0667555332183838,51.606056213378906,0.37173184752464294,0.6903561353683472,18.395265579223633
8,/mnt/e/Project/datasets/trajectories/case3_StrivePolicy_trajdata/data.hdf5:scene-0032_ego_0_ctrl_[2]_0,unguided,0.26749488711357117,5042.81640625,18530.845703125,1511.7037353515625,6320.81494140625,31300.935546875,5585.7587890625
8,/mnt/e/Project/datasets/trajectories/case3_StrivePolicy_trajdata/data.hdf5:scene-0032_ego_0_ctrl_[2]_0,collision,0.4134814739227295,4527.953125,17222.41796875,1679.4066162109375,5640.11181640625,32855.40625,5219.80029296875
