sample_index,scene_id,mode,collision_probability,ego_step_mean,ego_step_max,ego_endpoint_disp,adv_step_mean,adv_step_max,adv_endpoint_disp
0,/mnt/e/Project/datasets/trajectories/case3_filtered_top10/data.hdf5:scene-0707_ego_0_ctrl_[3]_0,real,,0.8114668130874634,1.0667719841003418,40.828338623046875,1.275180697441101,1.516690969467163,63.51826095581055
0,/mnt/e/Project/datasets/trajectories/case3_filtered_top10/data.hdf5:scene-0707_ego_0_ctrl_[3]_0,unguided,0.1689230054616928,2.1085758209228516,2.855548143386841,103.05636596679688,1.4505014419555664,2.1561591625213623,71.35954284667969
0,/mnt/e/Project/datasets/trajectories/case3_filtered_top10/data.hdf5:scene-0707_ego_0_ctrl_[3]_0,collision,0.17051950097084045,2.049100875854492,2.785959005355835,100.11283874511719,1.4995769262313843,2.188826560974121,73.7851791381836
0,/mnt/e/Project/datasets/trajectories/case3_filtered_top10/data.hdf5:scene-0707_ego_0_ctrl_[3]_0,no_collision,0.1679764837026596,2.1577751636505127,2.915154218673706,105.4847412109375,1.4121521711349487,2.1330862045288086,69.46029663085938
1,/mnt/e/Project/datasets/trajectories/case3_StrivePolicy_trajdata/data.hdf5:scene-0989_ego_0_ctrl_[2]_0,real,,1.0419225692749023,1.0667259693145752,48.967071533203125,0.09547673165798187,0.5729171633720398,4.612658500671387
1,/mnt/e/Project/datasets/trajectories/case3_StrivePolicy_trajdata/data.hdf5:scene-0989_ego_0_ctrl_[2]_0,unguided,0.07678790390491486,1.1409149169921875,1.9814693927764893,55.31746292114258,0.8415247201919556,2.0644240379333496,39.72565841674805
1,/mnt/e/Project/datasets/trajectories/case3_StrivePolicy_trajdata/data.hdf5:scene-0989_ego_0_ctrl_[2]_0,collision,0.07757047563791275,1.116854190826416,1.8975584506988525,54.165687561035156,0.8285020589828491,2.001302480697632,39.10749816894531
1,/mnt/e/Project/datasets/trajectories/case3_StrivePolicy_trajdata/data.hdf5:scene-0989_ego_0_ctrl_[2]_0,no_collision,0.07604887336492538,1.1643255949020386,2.0657169818878174,56.4355354309082,0.854541540145874,2.127251386642456,40.343482971191406
2,/mnt/e/Project/datasets/trajectories/case4_p9_StrivePolicy_trajdata/data.hdf5:scene-0911_ego_0_ctrl_[21]_0,real,,1.042110562324524,1.066778540611267,52.13009262084961,0.03536037355661392,0.0354403555393219,1.7680219411849976
2,/mnt/e/Project/datasets/trajectories/case4_p9_StrivePolicy_trajdata/data.hdf5:scene-0911_ego_0_ctrl_[21]_0,unguided,0.1635887324810028,2.0158658027648926,2.570615530014038,99.41838836669922,0.36027389764785767,0.8336883187294006,15.00654125213623
2,/mnt/e/Project/datasets/trajectories/case4_p9_StrivePolicy_trajdata/data.hdf5:scene-0911_ego_0_ctrl_[21]_0,collision,0.1680091917514801,1.9473836421966553,2.450204372406006,96.00936126708984,0.3652935028076172,0.8158168196678162,15.431143760681152
2,/mnt/e/Project/datasets/trajectories/case4_p9_StrivePolicy_trajdata/data.hdf5:scene-0911_ego_0_ctrl_[21]_0,no_collision,0.16065265238285065,2.0834271907806396,2.692751407623291,102.7652587890625,0.3563668429851532,0.8770541548728943,14.614845275878906
3,/mnt/e/Project/datasets/trajectories/case2_StrivePolicy_trajdata/data.hdf5:scene-0969_ego_0_ctrl_[7]_0,real,,0.0,0.0,0.0,0.388826847076416,0.7999183535575867,19.18685531616211
