sample_index,scene_id,mode,collision_probability,ego_step_mean,ego_step_max,ego_endpoint_disp,adv_step_mean,adv_step_max,adv_endpoint_disp
0,/mnt/e/Project/datasets/trajectories/case3_filtered_top10/data.hdf5:scene-0707_ego_0_ctrl_[3]_0,real,,0.8114668130874634,1.0667719841003418,40.828338623046875,1.275180697441101,1.516690969467163,63.51826095581055
0,/mnt/e/Project/datasets/trajectories/case3_filtered_top10/data.hdf5:scene-0707_ego_0_ctrl_[3]_0,unguided,0.1689196676015854,2.1086275577545166,2.855431079864502,103.0580825805664,1.4503666162490845,2.155836582183838,71.35259246826172
0,/mnt/e/Project/datasets/trajectories/case3_filtered_top10/data.hdf5:scene-0707_ego_0_ctrl_[3]_0,collision,0.17452020943164825,1.9716734886169434,2.6993818283081055,96.26805114746094,1.5656311511993408,2.2376458644866943,77.04500579833984
0,/mnt/e/Project/datasets/trajectories/case3_filtered_top10/data.hdf5:scene-0707_ego_0_ctrl_[3]_0,no_collision,0.16797855496406555,2.15789532661438,2.9157934188842773,105.48985290527344,1.4120718240737915,2.1332027912139893,69.45598602294922
1,/mnt/e/Project/datasets/trajectories/case3_StrivePolicy_trajdata/data.hdf5:scene-0989_ego_0_ctrl_[2]_0,real,,1.0419225692749023,1.0667259693145752,48.967071533203125,0.09547673165798187,0.5729171633720398,4.612658500671387
1,/mnt/e/Project/datasets/trajectories/case3_StrivePolicy_trajdata/data.hdf5:scene-0989_ego_0_ctrl_[2]_0,unguided,0.07678638398647308,1.1411960124969482,1.982787847518921,55.33122253417969,0.8416999578475952,2.0651018619537354,39.73381042480469
1,/mnt/e/Project/datasets/trajectories/case3_StrivePolicy_trajdata/data.hdf5:scene-0989_ego_0_ctrl_[2]_0,collision,0.07845316082239151,1.0924080610275269,1.8141484260559082,52.992393493652344,0.8156875371932983,1.939335584640503,38.50023651123047
1,/mnt/e/Project/datasets/trajectories/case3_StrivePolicy_trajdata/data.hdf5:scene-0989_ego_0_ctrl_[2]_0,no_collision,0.07603513449430466,1.1646292209625244,2.067049264907837,56.449737548828125,0.8547462821006775,2.1287269592285156,40.35356903076172
2,/mnt/e/Project/datasets/trajectories/case4_p9_StrivePolicy_trajdata/data.hdf5:scene-0911_ego_0_ctrl_[21]_0,real,,1.042110562324524,1.066778540611267,52.13009262084961,0.03536037355661392,0.0354403555393219,1.7680219411849976
2,/mnt/e/Project/datasets/trajectories/case4_p9_StrivePolicy_trajdata/data.hdf5:scene-0911_ego_0_ctrl_[21]_0,unguided,0.1635936200618744,2.016014814376831,2.5713350772857666,99.42472076416016,0.3603920042514801,0.8342508673667908,15.010528564453125
2,/mnt/e/Project/datasets/trajectories/case4_p9_StrivePolicy_trajdata/data.hdf5:scene-0911_ego_0_ctrl_[21]_0,collision,0.17268653213977814,1.8786697387695312,2.3321213722229004,92.56659698486328,0.3712632954120636,0.8282955288887024,15.878504753112793
2,/mnt/e/Project/datasets/trajectories/case4_p9_StrivePolicy_trajdata/data.hdf5:scene-0911_ego_0_ctrl_[21]_0,no_collision,0.1606350988149643,2.083584785461426,2.6932735443115234,102.77214050292969,0.356516033411026,0.8776764869689941,14.619709014892578
3,/mnt/e/Project/datasets/trajectories/case2_StrivePolicy_trajdata/data.hdf5:scene-0969_ego_0_ctrl_[7]_0,real,,0.0,0.0,0.0,0.388826847076416,0.7999183535575867,19.18685531616211
3,/mnt/e/Project/datasets/trajectories/case2_StrivePolicy_trajdata/data.hdf5:scene-0969_ego_0_ctrl_[7]_0,unguided,0.1336490362882614,0.6929415464401245,4.328376770019531,29.01938247680664,0.6991485953330994,1.5363677740097046,32.97617721557617
3,/mnt/e/Project/datasets/trajectories/case2_StrivePolicy_trajdata/data.hdf5:scene-0969_ego_0_ctrl_[7]_0,collision,0.22109565138816833,0.6578064560890198,4.420515537261963,26.21082305908203,0.700700581073761,1.1129539012908936,33.65890121459961
3,/mnt/e/Project/datasets/trajectories/case2_StrivePolicy_trajdata/data.hdf5:scene-0969_ego_0_ctrl_[7]_0,no_collision,0.12624041736125946,1.0167925357818604,6.779224395751953,44.60779571533203,0.6013175249099731,2.5605392456054688,26.329362869262695
4,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5:scene-0805_ego_0_ctrl_[16]_0,real,,0.7977580428123474,1.0668450593948364,39.941307067871094,0.8334487676620483,0.833518385887146,41.67243194580078
4,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5:scene-0805_ego_0_ctrl_[16]_0,unguided,0.13253049552440643,0.6959037184715271,0.9562248587608337,33.7642822265625,0.8741402626037598,1.4976720809936523,43.1646614074707
4,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5:scene-0805_ego_0_ctrl_[16]_0,collision,0.13309700787067413,0.6773231029510498,0.9353061318397522,32.851871490478516,0.8590835332870483,1.464247226715088,42.43027114868164
